center_lati,center_long,emd_cd,emd_nm,sgg_nm
35.04137765746976,126.96413976875164,46790250,화순읍,화순군
35.03512635059606,126.96273193433163,46790250,화순읍,화순군
35.040250348822376,126.94444633783199,46790250,화순읍,화순군
35.05877836282765,126.90931645227307,46790250,화순읍,화순군
35.09496202231718,127.00626927762949,46790250,화순읍,화순군
35.033660325244455,126.93225013633051,46790250,화순읍,화순군
34.97033377814215,127.03317196618488,46790310,한천면,화순군
34.97985625216705,126.97166268701754,46790310,한천면,화순군
34.97371721001044,126.98529492312878,46790310,한천면,화순군
34.975574457280516,127.00249803255234,46790310,한천면,화순군
34.9916151730416,126.98801267323161,46790310,한천면,화순군
35.00744855651867,126.98967324897761,46790310,한천면,화순군
34.97282150457172,127.02809204616005,46790310,한천면,화순군
34.98089414927475,127.05793777204718,46790310,한천면,화순군
34.9890829497225,127.06970376923611,46790310,한천면,화순군
34.95314656456849,127.08759114649693,46790310,한천면,화순군
34.96212790973363,127.05550668689432,46790310,한천면,화순군
34.943337311721876,127.06229335139935,46790310,한천면,화순군
34.9414276967881,126.94960219086511,46790320,춘양면,화순군
34.95152092729562,126.96063936647185,46790320,춘양면,화순군
34.965871602853994,126.95749724516463,46790320,춘양면,화순군
34.967346237740045,126.93912995334374,46790320,춘양면,화순군
34.94627212416879,126.94459947060447,46790320,춘양면,화순군
34.95187469237755,126.9238408297678,46790320,춘양면,화순군
34.93267326686545,126.92536893867461,46790320,춘양면,화순군
34.922751638311,126.93496926352938,46790320,춘양면,화순군
34.904547157452036,126.92910993142796,46790320,춘양면,화순군
34.916983953307685,126.9332973808385,46790320,춘양면,화순군
34.92116123102864,126.95072519169385,46790320,춘양면,화순군
34.93604327832145,126.95979687447863,46790320,춘양면,화순군
34.94299783478963,126.99273838411139,46790320,춘양면,화순군
34.95125718227534,126.98582074437826,46790320,춘양면,화순군
34.961879828828806,126.9798647102534,46790320,춘양면,화순군
34.87609863056546,126.95378069361142,46790330,청풍면,화순군
34.92678419756622,126.98000719854629,46790330,청풍면,화순군
34.913307510415926,126.97037267158248,46790330,청풍면,화순군
34.90368695533008,126.96520461888608,46790330,청풍면,화순군
34.89245885868971,126.97318996135922,46790330,청풍면,화순군
34.89171553921904,126.9527973541415,46790330,청풍면,화순군
34.88264123035293,126.93904229360827,46790330,청풍면,화순군
34.86875713529666,126.93688430279472,46790330,청풍면,화순군
34.844283327841,126.9309152338173,46790330,청풍면,화순군
34.855492193590706,126.95472286162645,46790330,청풍면,화순군
34.867383683012655,126.97942415582827,46790330,청풍면,화순군
34.873189497434886,126.96421018683313,46790330,청풍면,화순군
34.89101849122311,127.03006357999064,46790340,이양면,화순군
34.92088425386486,126.99600823153668,46790340,이양면,화순군
34.9348162180107,127.00954992792508,46790340,이양면,화순군
34.928592809492145,127.03357330927318,46790340,이양면,화순군
34.92020347717414,127.05372404503686,46790340,이양면,화순군
34.905540596212866,127.05158738276762,46790340,이양면,화순군
34.89836315212977,127.06752233224975,46790340,이양면,화순군
34.9073777209807,127.00478599508999,46790340,이양면,화순군
34.89596239332183,126.99529707013247,46790340,이양면,화순군
34.88453514569852,126.99880640185754,46790340,이양면,화순군
34.86177990519288,126.99298792247103,46790340,이양면,화순군
34.88131938175643,127.01821315851811,46790340,이양면,화순군
34.84823003004849,127.00404858870216,46790340,이양면,화순군
34.868326643309786,127.02525468647293,46790340,이양면,화순군
34.8490946272583,127.02843333275385,46790340,이양면,화순군
34.854990352788434,127.04865478106329,46790340,이양면,화순군
34.87430781461609,127.0416441727736,46790340,이양면,화순군
34.880154828653225,127.06834931031376,46790340,이양면,화순군
35.005038741590305,126.9565759315664,46790350,능주면,화순군
34.99933027778471,126.94326017702586,46790350,능주면,화순군
34.99823122436957,126.95511158701535,46790350,능주면,화순군
34.99647434864885,126.96218090105835,46790350,능주면,화순군
34.98212720417813,126.95881671619256,46790350,능주면,화순군
34.98343764024104,126.94965676372762,46790350,능주면,화순군
34.98994530705491,126.96458460614065,46790350,능주면,화순군
35.00408177285847,126.96551179208566,46790350,능주면,화순군
35.01188584620377,126.96802152385784,46790350,능주면,화순군
35.02763762140272,126.96715514771462,46790350,능주면,화순군
35.02312555047628,126.95980465055989,46790350,능주면,화순군
35.01712197851502,126.95185405478617,46790350,능주면,화순군
35.00838422040454,126.95042790220255,46790350,능주면,화순군
35.006947024899745,126.91051684381566,46790360,도곡면,화순군
34.9966156281259,126.93313357847856,46790360,도곡면,화순군
34.990849825660796,126.92134850330065,46790360,도곡면,화순군
34.982208191098316,126.91112270912451,46790360,도곡면,화순군
34.98076118161287,126.89973922613873,46790360,도곡면,화순군
35.00058852393163,126.89511227239159,46790360,도곡면,화순군
35.011788436472116,126.88175206997684,46790360,도곡면,화순군
35.01885933046853,126.89244335389151,46790360,도곡면,화순군
35.02444577208714,126.90340861785133,46790360,도곡면,화순군
35.018900555770806,126.92145655157044,46790360,도곡면,화순군
35.01829386826991,126.92830946082135,46790360,도곡면,화순군
35.01767442106541,126.93818377245809,46790360,도곡면,화순군
35.03803969093205,126.90872452403902,46790360,도곡면,화순군
34.91246620851442,126.88961896257756,46790370,도암면,화순군
34.97254038491791,126.88676210078002,46790370,도암면,화순군
34.96492481988994,126.89215191612377,46790370,도암면,화순군
34.95593309814123,126.89841530659284,46790370,도암면,화순군
34.948795386455075,126.89237244908428,46790370,도암면,화순군
34.93928566404776,126.89639931604725,46790370,도암면,화순군
34.92589803743796,126.91126966498432,46790370,도암면,화순군
34.92305154702483,126.89394668535982,46790370,도암면,화순군
34.90795223478171,126.90329155453037,46790370,도암면,화순군
34.93731631676604,126.87632361004546,46790370,도암면,화순군
34.91672702134574,126.87863125334147,46790370,도암면,화순군
34.898550675387085,126.88953476153588,46790370,도암면,화순군
34.87808480418112,126.90788374519398,46790370,도암면,화순군
34.88393738042336,126.8719039457238,46790370,도암면,화순군
34.87602505901942,126.84813466970324,46790370,도암면,화순군
34.87228851074282,126.83453529596345,46790370,도암면,화순군
35.10658862633795,127.06892470675989,46790380,이서면,화순군
35.08078013068249,127.08749947983063,46790380,이서면,화순군
35.09693762971481,127.08581425468428,46790380,이서면,화순군
35.10068811985159,127.1130866519303,46790380,이서면,화순군
35.11606998177897,127.11942028450387,46790380,이서면,화순군
35.12759598208096,127.10489040108665,46790380,이서면,화순군
35.119318822835154,127.09498280272082,46790380,이서면,화순군
35.10772462289758,127.07059611465655,46790380,이서면,화순군
35.11830247520385,127.0547207064802,46790380,이서면,화순군
35.12819049784823,127.02925423018121,46790380,이서면,화순군
35.11443603338792,127.02272534746965,46790380,이서면,화순군
35.09899180093185,127.04002441683579,46790380,이서면,화순군
35.08651513979811,127.0453911183889,46790380,이서면,화순군
35.16258751323783,127.14029076972217,46790395,백아면,화순군
35.14175954364639,127.09648280573077,46790395,백아면,화순군
35.15974376197274,127.08585494963529,46790395,백아면,화순군
35.17423560580923,127.09235947802479,46790395,백아면,화순군
35.18350681121115,127.1003234627074,46790395,백아면,화순군
35.188542336385886,127.11877447128754,46790395,백아면,화순군
35.18758773576174,127.13878059422753,46790395,백아면,화순군
35.18132797145914,127.17343179591359,46790395,백아면,화순군
35.19947169611262,127.18126596501173,46790395,백아면,화순군
35.17593511555997,127.13233389851005,46790395,백아면,화순군
35.16733410900413,127.12614505567548,46790395,백아면,화순군
35.15411199826771,127.11942368574654,46790395,백아면,화순군
35.13608581792564,127.11869188895508,46790395,백아면,화순군
35.126160659144745,127.14751575878678,46790395,백아면,화순군
35.14043312244434,127.15501207138679,46790395,백아면,화순군
35.14904389767115,127.18131141343022,46790395,백아면,화순군
35.15678378998079,127.14610022542489,46790395,백아면,화순군
35.07827822967469,127.1474310317129,46790400,동복면,화순군
35.0666259699156,127.14339550659851,46790400,동복면,화순군
35.07837766171823,127.14464388161181,46790400,동복면,화순군
35.07003201079119,127.12658035700652,46790400,동복면,화순군
35.066461236701855,127.17405516659407,46790400,동복면,화순군
35.09133433727201,127.14816663412424,46790400,동복면,화순군
35.110542740286654,127.17165978989694,46790400,동복면,화순군
35.112106226401,127.14915896495185,46790400,동복면,화순군
35.076205600040886,127.11518111229753,46790400,동복면,화순군
35.059445058256806,127.10592248120486,46790400,동복면,화순군
35.043607879599556,127.11262104561408,46790400,동복면,화순군
35.05273100277984,127.14448455239874,46790400,동복면,화순군
35.055070005182365,127.12691239851236,46790400,동복면,화순군
35.00209281279959,127.12467588399024,46790415,사평면,화순군
35.005332467903095,127.09759960448466,46790415,사평면,화순군
34.97575665052415,127.1118366383813,46790415,사평면,화순군
34.981127820045295,127.09159938801623,46790415,사평면,화순군
34.960037913296865,127.09729960832672,46790415,사평면,화순군
34.99647116297908,127.0719315587926,46790415,사평면,화순군
35.01196803168225,127.0777035962149,46790415,사평면,화순군
35.02878641977705,127.09887404284041,46790415,사평면,화순군
35.00777672410571,127.12434592629754,46790415,사평면,화순군
34.991823124451635,127.132481155458,46790415,사평면,화순군
34.973022932570935,127.14278521395777,46790415,사평면,화순군
34.97713279899835,127.16586702415692,46790415,사평면,화순군
34.9963873469292,127.1619574073812,46790415,사평면,화순군
35.021384860735424,127.17572510473045,46790415,사평면,화순군
35.0192128827563,127.14173103098743,46790415,사평면,화순군
35.02575519432782,127.11284771284697,46790415,사평면,화순군
35.0357218731347,127.14794064458128,46790415,사평면,화순군
35.04111868281889,127.04339673027859,46790420,동면,화순군
35.03907486189067,127.01228512553901,46790420,동면,화순군
35.042009242640646,127.02537129931612,46790420,동면,화순군
35.05768759623801,127.02553099316567,46790420,동면,화순군
35.07207511216379,127.02954187311455,46790420,동면,화순군
35.07883999655085,127.0568443243934,46790420,동면,화순군
35.0701679206886,127.06694243564925,46790420,동면,화순군
35.055670038786786,127.07006922858102,46790420,동면,화순군
35.06409753700339,127.08322967030024,46790420,동면,화순군
35.03862438480378,127.07835110837733,46790420,동면,화순군
35.04950551027637,127.05592979242978,46790420,동면,화순군
35.0229477198278,127.05635771178176,46790420,동면,화순군
35.036435696438176,127.03961075252549,46790420,동면,화순군
35.01078643918848,127.03789165406269,46790420,동면,화순군
34.99790922473487,127.0174371998814,46790420,동면,화순군
35.01606077373324,127.01277794859872,46790420,동면,화순군
34.67653701110832,126.92153234303319,46800000,,장흥군
34.67974424062525,126.90498290057451,46800250,장흥읍,장흥군
34.68152792992985,126.89757129667368,46800250,장흥읍,장흥군
34.678549207775106,126.89555477960081,46800250,장흥읍,장흥군
34.681979670683276,126.90040244412256,46800250,장흥읍,장흥군
34.674739048456146,126.90150734772251,46800250,장흥읍,장흥군
34.667426269430294,126.89820638808845,46800250,장흥읍,장흥군
34.67392048592703,126.8934298871232,46800250,장흥읍,장흥군
34.669266459573144,126.88840112749295,46800250,장흥읍,장흥군
34.660677027271525,126.89009161810574,46800250,장흥읍,장흥군
34.701753837373886,126.86193635415013,46800250,장흥읍,장흥군
34.681087607136334,126.87908678213275,46800250,장흥읍,장흥군
34.67390432625455,126.87115597560302,46800250,장흥읍,장흥군
34.65946687071842,126.87407682376053,46800250,장흥읍,장흥군
34.64435555271917,126.87679973441553,46800250,장흥읍,장흥군
34.64356928245032,126.89034340613694,46800250,장흥읍,장흥군
34.662367515894715,126.91269526098667,46800250,장흥읍,장흥군
34.678835167530764,126.9099161559306,46800250,장흥읍,장흥군
34.68003751776369,126.92966427306605,46800250,장흥읍,장흥군
34.690015661480246,126.95508988398656,46800250,장흥읍,장흥군
34.701489839188596,126.94857280191212,46800250,장흥읍,장흥군
34.69250736215136,126.93720717542926,46800250,장흥읍,장흥군
34.688340267524964,126.92700709739916,46800250,장흥읍,장흥군
34.68531523050862,126.92434349391914,46800250,장흥읍,장흥군
34.690760649323444,126.92220409847772,46800250,장흥읍,장흥군
34.685772821052026,126.91544938615881,46800250,장흥읍,장흥군
34.69442748870076,126.90680375705199,46800250,장흥읍,장흥군
34.689387077775365,126.88618691635264,46800250,장흥읍,장흥군
34.66903387347672,126.92801526203354,46800250,장흥읍,장흥군
34.55353511896904,126.9376542544901,46800253,관산읍,장흥군
34.57286464722975,126.91786812767384,46800253,관산읍,장흥군
34.58303761185501,126.88594668660556,46800253,관산읍,장흥군
34.56546326173729,126.88409359467978,46800253,관산읍,장흥군
34.55281988887635,126.89677133378417,46800253,관산읍,장흥군
34.55444494802312,126.91436508425588,46800253,관산읍,장흥군
34.55301104690794,126.92995099593958,46800253,관산읍,장흥군
34.566182589306514,126.94699592858555,46800253,관산읍,장흥군
34.543494905002895,126.9411642553069,46800253,관산읍,장흥군
34.54302306226041,126.95930536677655,46800253,관산읍,장흥군
34.56095154857549,126.96377247278335,46800253,관산읍,장흥군
34.550240589590125,126.97831495167696,46800253,관산읍,장흥군
34.515442714349234,126.96121782112749,46800253,관산읍,장흥군
34.51850764328152,126.93700195778777,46800253,관산읍,장흥군
34.58722711664706,126.96660640172716,46800253,관산읍,장흥군
34.5809046361479,126.97948297588557,46800253,관산읍,장흥군
34.566056044765645,126.98983023956515,46800253,관산읍,장흥군
34.4934490468278,126.88190088998086,46800256,대덕읍,장흥군
34.52045037575552,126.90039098173544,46800256,대덕읍,장흥군
34.51380719658567,126.87731124491518,46800256,대덕읍,장흥군
34.50293993762539,126.86667118987704,46800256,대덕읍,장흥군
34.485600912481324,126.8808629270501,46800256,대덕읍,장흥군
34.46998450911818,126.88229260656824,46800256,대덕읍,장흥군
34.45803790660853,126.86290709647092,46800256,대덕읍,장흥군
34.48762644974288,126.85537173823973,46800256,대덕읍,장흥군
34.4395870967566,126.87339579859943,46800256,대덕읍,장흥군
34.47866752566687,126.900991089104,46800256,대덕읍,장흥군
34.613378333585096,126.9261493591053,46800310,용산면,장흥군
34.62911870508846,126.90144831134089,46800310,용산면,장흥군
34.60797016123713,126.87831764611971,46800310,용산면,장흥군
34.604807534668595,126.90991452499135,46800310,용산면,장흥군
34.58746539279889,126.91722750208274,46800310,용산면,장흥군
34.58749334002817,126.93871438879528,46800310,용산면,장흥군
34.608361812575055,126.93343401831949,46800310,용산면,장흥군
34.60728780188018,126.9518958953369,46800310,용산면,장흥군
34.62589839865181,126.91894370302461,46800310,용산면,장흥군
34.64487957622955,126.9254920584756,46800310,용산면,장흥군
34.64191339985388,126.94773846954418,46800310,용산면,장흥군
34.62911552300705,126.94781292610816,46800310,용산면,장흥군
34.6161991592118,126.97009872388912,46800310,용산면,장흥군
34.60342888375723,126.9913544453088,46800310,용산면,장흥군
34.61822381348289,126.93662675869089,46800310,용산면,장흥군
34.65551690820981,126.98982792087929,46800320,안양면,장흥군
34.673273762866785,126.94731850471645,46800320,안양면,장흥군
34.67763281206667,126.96787074626486,46800320,안양면,장흥군
34.66877027630231,126.97928831172354,46800320,안양면,장흥군
34.65235606601247,126.98140543029228,46800320,안양면,장흥군
34.65625632755059,126.95169980666299,46800320,안양면,장흥군
34.64022830367045,126.96656251785423,46800320,안양면,장흥군
34.629881339212695,126.96700576179906,46800320,안양면,장흥군
34.661612863646184,127.00611402937228,46800320,안양면,장흥군
34.652545998739704,127.02154972383326,46800320,안양면,장흥군
34.65219392502013,127.03230868432887,46800320,안양면,장흥군
34.63717127859683,127.03440983364246,46800320,안양면,장흥군
34.63095568508918,127.01106109295993,46800320,안양면,장흥군
34.63462796252838,126.98772423311486,46800320,안양면,장흥군
34.74644357348184,126.9786249719745,46800330,장동면,장흥군
34.77835187378988,127.0034522643833,46800330,장동면,장흥군
34.766313645117144,126.99427502573255,46800330,장동면,장흥군
34.75109448992123,127.00880073904956,46800330,장동면,장흥군
34.736366000418116,126.99892466485258,46800330,장동면,장흥군
34.75340318880143,126.97095171303589,46800330,장동면,장흥군
34.74382801773939,126.9495827548195,46800330,장동면,장흥군
34.72724971645209,126.97674676932934,46800330,장동면,장흥군
34.72221732388878,126.95626548622937,46800330,장동면,장흥군
34.80789010503431,126.96296305605483,46800340,장평면,장흥군
34.767755380099224,126.9691428165204,46800340,장평면,장흥군
34.76763892411429,126.95233425851359,46800340,장평면,장흥군
34.781018796439035,126.97178676029985,46800340,장평면,장흥군
34.78179799754955,126.95255743480877,46800340,장평면,장흥군
34.78357498351986,126.93431629860227,46800340,장평면,장흥군
34.795928267804975,126.92577650634166,46800340,장평면,장흥군
34.8172486455392,126.9230236362176,46800340,장평면,장흥군
34.83337474004746,126.91036712099805,46800340,장평면,장흥군
34.81141949880851,126.94288488244842,46800340,장평면,장흥군
34.80856968599685,126.96350464198623,46800340,장평면,장흥군
34.793203014709555,126.9719691980326,46800340,장평면,장흥군
34.79616006620708,127.00197604770256,46800340,장평면,장흥군
34.807396505540275,126.99108776754524,46800340,장평면,장흥군
34.8172182242293,126.9886383946781,46800340,장평면,장흥군
34.828793382327746,126.96351932251937,46800340,장평면,장흥군
34.836296542808995,126.97891057411162,46800340,장평면,장흥군
34.83112903386876,127.01596469661494,46800340,장평면,장흥군
34.81157953058092,127.01002413862575,46800340,장평면,장흥군
34.78766464255918,126.98872393281995,46800340,장평면,장흥군
34.796043330676774,126.86049920480092,46800350,유치면,장흥군
34.73325152447557,126.8728994018312,46800350,유치면,장흥군
34.73791879636579,126.85668848341014,46800350,유치면,장흥군
34.76052351530613,126.83661112072882,46800350,유치면,장흥군
34.76242208195158,126.86414211678184,46800350,유치면,장흥군
34.772342470032086,126.88438221111252,46800350,유치면,장흥군
34.78575273141052,126.87992188635192,46800350,유치면,장흥군
34.80423603351985,126.84827253003067,46800350,유치면,장흥군
34.82294360373258,126.83780844460672,46800350,유치면,장흥군
34.813119915324194,126.81660777257166,46800350,유치면,장흥군
34.79095650454068,126.81232959828691,46800350,유치면,장흥군
34.79415468908517,126.89435950500012,46800350,유치면,장흥군
34.81892232578402,126.88544998792734,46800350,유치면,장흥군
34.84947166158639,126.88865791483688,46800350,유치면,장흥군
34.85399750501423,126.86636321696977,46800350,유치면,장흥군
34.788983282449585,126.8560014719927,46800350,유치면,장흥군
34.802949989346374,126.83814648510025,46800350,유치면,장흥군
34.73258238161034,126.90935524703326,46800360,부산면,장흥군
34.705327475712394,126.88495561835941,46800360,부산면,장흥군
34.716698546630596,126.89429391223186,46800360,부산면,장흥군
34.73094789834216,126.89361293046171,46800360,부산면,장흥군
34.760660573243904,126.90161685356661,46800360,부산면,장흥군
34.74763466438563,126.90597894459114,46800360,부산면,장흥군
34.750092165544544,126.92249633955095,46800360,부산면,장흥군
34.7238916682721,126.93316922738565,46800360,부산면,장흥군
34.72321359611814,126.91199501269547,46800360,부산면,장흥군
34.709989908957326,126.9144941248889,46800360,부산면,장흥군
34.477292427136774,126.9365389081432,46800370,회진면,장흥군
34.4647428682858,126.91823438741498,46800370,회진면,장흥군
34.47946412106759,126.92896534687564,46800370,회진면,장흥군
34.48384458829193,126.9513082164311,46800370,회진면,장흥군
34.49329884126483,126.96065480158582,46800370,회진면,장흥군
34.480262937742424,126.97032894320407,46800370,회진면,장흥군
34.62040996783172,126.77215628637722,46810000,,강진군
34.6307396898285,126.73985544103326,46810250,강진읍,강진군
34.64386890943482,126.77254912525137,46810250,강진읍,강진군
34.64831545331982,126.76460743862842,46810250,강진읍,강진군
34.63716505463908,126.75859436906558,46810250,강진읍,강진군
34.652628658522325,126.7744024415657,46810250,강진읍,강진군
34.62942000208607,126.77622829781167,46810250,강진읍,강진군
34.63386499546556,126.76761202771189,46810250,강진읍,강진군
34.62449676927916,126.76852534953764,46810250,강진읍,강진군
34.619519111644934,126.75772120361988,46810250,강진읍,강진군
34.60953994538564,126.72760070832238,46810250,강진읍,강진군
34.61037411841777,126.74275959577582,46810250,강진읍,강진군
34.59977490841867,126.75843009670355,46810250,강진읍,강진군
34.64400063631125,126.7476307432049,46810250,강진읍,강진군
34.65711819076516,126.74944027551278,46810250,강진읍,강진군
34.631811092957165,126.72487280471668,46810250,강진읍,강진군
34.64646237755131,126.70899217197945,46810250,강진읍,강진군
34.64457158697122,126.82336422457173,46810310,군동면,강진군
34.66093618234356,126.78880612072766,46810310,군동면,강진군
34.64604372005738,126.78794762694132,46810310,군동면,강진군
34.65093604935551,126.81076567321847,46810310,군동면,강진군
34.64809428401139,126.83254520862178,46810310,군동면,강진군
34.667639160874025,126.81964612469439,46810310,군동면,강진군
34.662586222567654,126.85148885899116,46810310,군동면,강진군
34.65056077233784,126.86051941961965,46810310,군동면,강진군
34.630273441757986,126.85861236548507,46810310,군동면,강진군
34.62990373697204,126.83147817378978,46810310,군동면,강진군
34.636632268381895,126.81300543135416,46810310,군동면,강진군
34.62726659806578,126.80873324922209,46810310,군동면,강진군
34.61305052956487,126.81664292908616,46810310,군동면,강진군
34.62508987536348,126.79132211831525,46810310,군동면,강진군
34.57439377034924,126.83079499177676,46810320,칠량면,강진군
34.604085820769804,126.78787817803267,46810320,칠량면,강진군
34.59803093347498,126.81312418969429,46810320,칠량면,강진군
34.58055995295714,126.81343047375177,46810320,칠량면,강진군
34.562494237975436,126.80977077602395,46810320,칠량면,강진군
34.55891747270524,126.79586412146267,46810320,칠량면,강진군
34.58072723250865,126.7966768485582,46810320,칠량면,강진군
34.56864441257839,126.82558469048442,46810320,칠량면,강진군
34.59103473670652,126.8468484757815,46810320,칠량면,강진군
34.56565295358241,126.84477785485865,46810320,칠량면,강진군
34.5554075105739,126.8647817571617,46810320,칠량면,강진군
34.54896709344203,126.82795466053999,46810320,칠량면,강진군
34.55000659047802,126.81004431706745,46810320,칠량면,강진군
34.51449346451821,126.81817353476274,46810330,대구면,강진군
34.49598042199904,126.80307072864878,46810330,대구면,강진군
34.50802513923184,126.79786084860068,46810330,대구면,강진군
34.527831427163434,126.83661318726904,46810330,대구면,강진군
34.50657564958559,126.82022026873743,46810330,대구면,강진군
34.47819666752538,126.80024997965994,46810330,대구면,강진군
34.52997851814666,126.7993426007525,46810330,대구면,강진군
34.56506312081174,126.72250647040441,46810340,도암면,강진군
34.59468506104195,126.72019604474222,46810340,도암면,강진군
34.57385041765343,126.71345529855707,46810340,도암면,강진군
34.57896049476708,126.69383331843383,46810340,도암면,강진군
34.59177163107586,126.68403379992775,46810340,도암면,강진군
34.60883192253507,126.69862824503824,46810340,도암면,강진군
34.57893421965476,126.74943253520023,46810340,도암면,강진군
34.55731629556499,126.7529986380207,46810340,도암면,강진군
34.52774674087117,126.75915807137105,46810340,도암면,강진군
34.54043645724723,126.750449288854,46810340,도암면,강진군
34.53261240792689,126.73657482581888,46810340,도암면,강진군
34.546592448182885,126.71922605798177,46810340,도암면,강진군
34.54516294025165,126.69308484459098,46810340,도암면,강진군
34.49689475726777,126.717430051771,46810350,신전면,강진군
34.51927818191146,126.70334404445619,46810350,신전면,강진군
34.50452468725812,126.71988108883264,46810350,신전면,강진군
34.499706848832574,126.74622659391474,46810350,신전면,강진군
34.46958888585771,126.73547881081274,46810350,신전면,강진군
34.48458466956705,126.72527684461902,46810350,신전면,강진군
34.47921775185391,126.70579131978559,46810350,신전면,강진군
34.49025068117711,126.68988258353005,46810350,신전면,강진군
34.70898277830609,126.71207592786556,46810360,성전면,강진군
34.747250597987886,126.71769128675666,46810360,성전면,강진군
34.73499474936211,126.68706035765923,46810360,성전면,강진군
34.709491038260964,126.69651325523174,46810360,성전면,강진군
34.695163749288916,126.68877201910784,46810360,성전면,강진군
34.70929539257145,126.71639598416863,46810360,성전면,강진군
34.68473710895073,126.75236662438975,46810360,성전면,강진군
34.6904732305773,126.73400451358893,46810360,성전면,강진군
34.68507768778449,126.71789649320758,46810360,성전면,강진군
34.67286907158644,126.71282907343081,46810360,성전면,강진군
34.66445709867818,126.72443403086065,46810360,성전면,강진군
34.671109855289316,126.74501634914401,46810360,성전면,강진군
34.709216114945264,126.77049354124644,46810370,작천면,강진군
34.71448959216775,126.75780879569251,46810370,작천면,강진군
34.72815951416447,126.76024528756342,46810370,작천면,강진군
34.71845086252218,126.77365116697406,46810370,작천면,강진군
34.72357029392018,126.7844429548054,46810370,작천면,강진군
34.68444343396854,126.81617401684359,46810370,작천면,강진군
34.69762120418168,126.81099782720999,46810370,작천면,강진군
34.6973569543707,126.79615400253161,46810370,작천면,강진군
34.69059152873741,126.78543312818687,46810370,작천면,강진군
34.68297332419776,126.77415641319267,46810370,작천면,강진군
34.701448938624495,126.75888091945185,46810370,작천면,강진군
34.727533010265624,126.7396298344814,46810370,작천면,강진군
34.70515686668795,126.77977213846137,46810370,작천면,강진군
34.71057317194711,126.82541458862349,46810380,병영면,강진군
34.729546545878385,126.82628668305195,46810380,병영면,강진군
34.71864429197899,126.83692143363348,46810380,병영면,강진군
34.71809755351436,126.82205012322235,46810380,병영면,강진군
34.721275887928385,126.81460716083619,46810380,병영면,강진군
34.70995028982488,126.81764255651596,46810380,병영면,강진군
34.71588694565978,126.81157673238951,46810380,병영면,강진군
34.73289154068016,126.8106138159936,46810380,병영면,강진군
34.73047909066737,126.79471737350832,46810380,병영면,강진군
34.71830398119821,126.79710665122354,46810380,병영면,강진군
34.71375503738316,126.80196451126511,46810380,병영면,강진군
34.699079227634,126.82844612076643,46810380,병영면,강진군
34.6899802674431,126.84223408553987,46810380,병영면,강진군
34.75786814033091,126.78707968443514,46810390,옴천면,강진군
34.750924553828206,126.81595917641474,46810390,옴천면,강진군
34.76820368393665,126.7970263884687,46810390,옴천면,강진군
34.761626054679176,126.76828531586759,46810390,옴천면,강진군
34.77784371744393,126.77244872097056,46810390,옴천면,강진군
34.74478410261192,126.76822068694598,46810390,옴천면,강진군
34.74206731755136,126.79249692374076,46810390,옴천면,강진군
34.748631419188136,126.79755595020181,46810390,옴천면,강진군
34.47322828794669,126.83072744956537,46810400,마량면,강진군
34.48551763439862,126.82844237916494,46810400,마량면,강진군
34.479814561708594,126.8460865536333,46810400,마량면,강진군
34.46682602426975,126.83570631042421,46810400,마량면,강진군
34.46073492094135,126.82074754780874,46810400,마량면,강진군
34.47017394245888,126.80976755378981,46810400,마량면,강진군
34.55867227849954,126.51171496166585,46820000,,해남군
34.55803177217959,126.56617124580703,46820250,해남읍,해남군
34.57973190264249,126.61590260154708,46820250,해남읍,해남군
34.56849571832968,126.59966587021896,46820250,해남읍,해남군
34.570538980501645,126.59899444698628,46820250,해남읍,해남군
34.562266098281654,126.59881479932204,46820250,해남읍,해남군
34.569616033926884,126.58924322346864,46820250,해남읍,해남군
34.57254608766078,126.59857096708392,46820250,해남읍,해남군
34.57483767361144,126.59978713095533,46820250,해남읍,해남군
34.56074253900916,126.6183589707067,46820250,해남읍,해남군
34.547895697883824,126.61272029529319,46820250,해남읍,해남군
34.549438886683134,126.58918310256476,46820250,해남읍,해남군
34.54705209745513,126.57414629039116,46820250,해남읍,해남군
34.53747057239061,126.51960323023548,46820250,해남읍,해남군
34.57055838546499,126.59675215815702,46820250,해남읍,해남군
34.552697256957856,126.5616470653442,46820250,해남읍,해남군
34.569034775529396,126.57552891974714,46820250,해남읍,해남군
34.58500285193845,126.58905344946203,46820250,해남읍,해남군
34.567220687212924,126.5442385298797,46820250,해남읍,해남군
,,46820250,해남읍,해남군
34.51176340717803,126.60409144098325,46820310,삼산면,해남군
34.53234445681328,126.61080173039782,46820310,삼산면,해남군
34.533310299415795,126.59067487666121,46820310,삼산면,해남군
34.532133957473505,126.57202036676614,46820310,삼산면,해남군
34.53042845456727,126.55507915884998,46820310,삼산면,해남군
34.516019982901284,126.5556411161301,46820310,삼산면,해남군
34.516972174348204,126.58967490331473,46820310,삼산면,해남군
34.48641602680869,126.616923815319,46820310,삼산면,해남군
34.50820469525008,126.6297670301405,46820310,삼산면,해남군
34.533955987559764,126.63308903793714,46820310,삼산면,해남군
34.4832240154845,126.49509821898182,46820320,화산면,해남군
34.510909055155125,126.53379211890132,46820320,화산면,해남군
34.516346060626994,126.51608145233021,46820320,화산면,해남군
34.51664518748859,126.4973862959904,46820320,화산면,해남군
34.51369677395352,126.48082642708748,46820320,화산면,해남군
34.496186764968236,126.47524408150433,46820320,화산면,해남군
